dept_name_raw,class_100,class_200,class_300_400,class_500,class_700,class_800,fiscal_year,class_900,total,dept_name,dept_code,abbreviation,dept_major_code
City Treasurer,1262499.0,198444.0,22224.0,0.0,0.0,0.0,2020,0.0,1483167.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,174341.0,29500.0,1094.0,0.0,0.0,0.0,2020,0.0,204935.0,Civil Service Commission,55,,55
Commerce,3469881.0,5854826.0,26654.0,500000.0,0.0,0.0,2020,0.0,9851361.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2020,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,7671624.0,0.0,0.0,0.0,0.0,2020,0.0,7671624.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,35016343.0,3367172.0,525021.0,0.0,0.0,0.0,2020,0.0,38908536.0,District Attorney's Office,69,DAO,69
Finance,9084313.0,3029912.0,103109.0,4725000.0,0.0,28285000.0,2020,0.0,45227334.0,Office of the Director of Finance,35,Finance,35
Finance-Budget Stabilization,0.0,0.0,0.0,0.0,0.0,34276000.0,2020,0.0,34276000.0,Finance: Budget Stabilization Reserve,35-BSR,,35
Finance-Community College Subsidy,0.0,0.0,0.0,33759207.0,0.0,0.0,2020,0.0,33759207.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1411963002.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,1411963002.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2020,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,49246000.0,0.0,0.0,2020,0.0,49246000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2020,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-Reg #32,2650000.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,2650000.0,Finance: Reg #32,35-R32,,35
Finance-School District Contribution,0.0,0.0,0.0,222456410.0,0.0,0.0,2020,0.0,222456410.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2020,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,273966292.0,6516272.0,8831714.0,0.0,0.0,9235000.0,2020,0.0,298549278.0,Fire Department,13,Fire,13
First Judicial District,104792068.0,8480039.0,2231868.0,0.0,0.0,0.0,2020,0.0,115503975.0,First Judicial District,84,FJD,84
Fleet Management,19416871.0,5305396.0,25391767.0,0.0,0.0,0.0,2020,0.0,50114034.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,0.0,17286549.0,0.0,0.0,0.0,2020,0.0,17286549.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,40633647.0,2824077.0,2302659.0,0.0,0.0,0.0,2020,0.0,45760383.0,The Free Library of Philadelphia,52,Free Library,52
Human Relations Commission,2323714.0,34657.0,28031.0,0.0,0.0,0.0,2020,0.0,2386402.0,Commission on Human Relations,54,Human Relations,54
Human Services,27646449.0,89248594.0,2069970.0,0.0,0.0,0.0,2020,0.0,118965013.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,80366.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,80366.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,163434.0,10436.0,0.0,0.0,0.0,0.0,2020,0.0,173870.0,L&I: Board of Review,27,,27
Labor,2065091.0,321277.0,68460.0,0.0,0.0,0.0,2020,0.0,2454828.0,Labor,03,,03
Law,9427335.0,6409034.0,248676.0,0.0,0.0,0.0,2020,0.0,16085045.0,Law Department,44,Law,44
Licenses & Inspection,25967209.0,14403945.0,911397.0,0.0,0.0,0.0,2020,0.0,41282551.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,23170579.0,31472162.0,1136979.0,0.0,0.0,0.0,2020,0.0,55779720.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,50439541.0,0.0,0.0,0.0,0.0,2020,0.0,50439541.0,MDO: Legal Services,10-LS,,10
Mayor's Office,5393827.0,684965.0,34841.0,0.0,0.0,0.0,2020,0.0,6113633.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2020,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mural Arts Program,638987.0,1860615.0,0.0,0.0,0.0,0.0,2020,0.0,2499602.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,508300.0,212014.0,7000.0,3370688.0,0.0,0.0,2020,0.0,4098002.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,1534468.0,14360976.0,0.0,0.0,0.0,0.0,2020,0.0,15895444.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Community Empowerment and Opportunity,90000.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,90000.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Office of Education,3292180.0,42015834.0,42000.0,0.0,0.0,0.0,2020,0.0,45350014.0,Office of Children and Families,66,OCF,66
Office of Homeless Services,9545748.0,50023423.0,344127.0,32421.0,0.0,0.0,2020,0.0,59945719.0,Office of Homeless Services,24,OHS,24
Office of Human Resources,5555785.0,1229070.0,89432.0,0.0,0.0,0.0,2020,0.0,6874287.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,22462148.0,42805345.0,5931046.0,0.0,0.0,0.0,2020,0.0,71198539.0,Office of Innovation and Technology,04,OIT,04
Office of Innovation and Technology-911,1416547.0,26280561.0,13537978.0,0.0,0.0,0.0,2020,0.0,41235086.0,OIT: 911,04-911,,04
Office of Property Assessment,14127682.0,2403126.0,787600.0,0.0,0.0,0.0,2020,0.0,17318408.0,Office of Property Assessment,59,OPA,59
Office of Sustainability,551910.0,393508.0,17840.0,0.0,0.0,250000.0,2020,0.0,1213258.0,Office of Sustainability,49,Sustainability,49
Office of the Chief Administrative Officer,4784551.0,2627049.0,26665.0,0.0,0.0,0.0,2020,0.0,7438265.0,Office of the Chief Administrative Officer,65,CAO,65
Office of the Inspector General,1577241.0,97975.0,5225.0,0.0,0.0,0.0,2020,0.0,1680441.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,52490935.0,7115490.0,2740630.0,2711000.0,0.0,0.0,2020,0.0,65058055.0,Department of Parks and Recreation,16,Parks & Recreation,16
Planning and Development,5167172.0,5192113.0,101461.0,1350000.0,0.0,0.0,2020,0.0,11810746.0,Department of Planning and Development,72,Planning & Development,72
Police,718359324.0,8353063.0,14452710.0,0.0,0.0,0.0,2020,0.0,741165097.0,Police Department,11,Police,11
Prisons,139765668.0,92842354.0,4373744.0,1201757.0,0.0,0.0,2020,0.0,238183523.0,Philadelphia Prison System,23,Prisons,23
Procurement,2709242.0,2916267.0,49054.0,0.0,0.0,0.0,2020,0.0,5674563.0,Procurement Department,38,Procurement,38
Public Health,58328165.0,90224827.0,7519148.0,0.0,0.0,4500000.0,2020,0.0,160572140.0,Department of Public Health,14,Public Health,14
Public Property,9395654.0,31314408.0,1338535.0,0.0,0.0,26643000.0,2020,0.0,68691597.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,87556000.0,0.0,0.0,0.0,0.0,2020,0.0,87556000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,26278677.0,0.0,0.0,0.0,0.0,2020,0.0,26278677.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,27393339.0,0.0,0.0,0.0,0.0,2020,0.0,27393339.0,Public Property: Utilities,20-U,,20
Records,3226285.0,1538779.0,143758.0,1456.0,0.0,0.0,2020,0.0,4910278.0,Department of Records,31,Records,31
Register of Wills,4286409.0,125000.0,140236.0,0.0,0.0,0.0,2020,0.0,4551645.0,Register of Wills,68,,68
Revenue,23934508.0,7755749.0,1188976.0,0.0,0.0,0.0,2020,0.0,32879233.0,Department of Revenue,36,Revenue,36
Sheriff,25443537.0,894517.0,708907.0,0.0,0.0,0.0,2020,0.0,27046961.0,Office of the Sheriff,70,Sheriff,70
Sinking Fund Commission (Debt Service),0.0,109222498.0,0.0,0.0,187482819.0,0.0,2020,0.0,296705317.0,Sinking Fund Commission,37,Sinking Fund,37
Streets,90464913.0,10470639.0,7704196.0,53171.0,0.0,0.0,2020,0.0,108692919.0,Streets Department,12,Streets,12
Streets-Disposal,0.0,48340013.0,0.0,0.0,0.0,0.0,2020,0.0,48340013.0,Streets: Disposal,12-D,,12
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2020,55108000.0,55108000.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2040000.0,0.0,0.0,2021,0.0,2040000.0,Art Museum,34,,34
Atwater Kent Museum,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),9045839.0,497450.0,25000.0,0.0,0.0,0.0,2021,0.0,9568289.0,City Controller's Office,61,,61
Board of Ethics,915196.0,52500.0,7500.0,0.0,0.0,0.0,2021,0.0,975196.0,Board of Ethics,45,,45
Board of Revision of Taxes,987587.0,37900.0,17727.0,0.0,0.0,0.0,2021,0.0,1043214.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,6714174.0,5011061.0,572617.0,0.0,0.0,0.0,2021,0.0,12297852.0,City Commissioner's Office,73,City Commissioners,73
City Council,14877138.0,1976885.0,428650.0,25000100.0,0.0,100.0,2021,100.0,42282973.0,City Council,01,,01
City Representative,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,Office of the City Representative,41,City Rep,41
City Treasurer,1368170.0,193544.0,22224.0,0.0,0.0,0.0,2021,0.0,1583938.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,177148.0,29500.0,1094.0,0.0,0.0,0.0,2021,0.0,207742.0,Civil Service Commission,55,,55
Commerce,2394341.0,1216153.0,26654.0,0.0,0.0,0.0,2021,0.0,3637148.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2021,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,3015000.0,0.0,0.0,0.0,0.0,2021,0.0,3015000.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,30262904.0,2693738.0,420017.0,0.0,0.0,0.0,2021,0.0,33376659.0,District Attorney's Office,69,DAO,69
Finance,10312396.0,2626660.0,35616.0,1250000.0,0.0,24500000.0,2021,0.0,38724672.0,Office of the Director of Finance,35,Finance,35
Finance-Budget Stabilization,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,Finance: Budget Stabilization Reserve,35-BSR,,35
Finance-Community College Subsidy,0.0,0.0,0.0,44110159.0,0.0,0.0,2021,0.0,44110159.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1287159003.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,1287159003.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2021,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,49246000.0,0.0,0.0,2021,0.0,49246000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2021,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-Reg #32,2650000.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,2650000.0,Finance: Reg #32,35-R32,,35
Finance-School District Contribution,0.0,0.0,0.0,252578558.0,0.0,0.0,2021,0.0,252578558.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2021,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,289256642.0,6724702.0,9192914.0,0.0,0.0,9882000.0,2021,0.0,315056258.0,Fire Department,13,Fire,13
First Judicial District,105324122.0,8480039.0,2231868.0,0.0,0.0,0.0,2021,0.0,116036029.0,First Judicial District,84,FJD,84
Fleet Management,19073455.0,5353396.0,22376873.0,0.0,0.0,0.0,2021,0.0,46803724.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,0.0,9797739.0,0.0,0.0,0.0,2021,0.0,9797739.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,35549343.0,2259262.0,1842128.0,0.0,0.0,0.0,2021,0.0,39650733.0,The Free Library of Philadelphia,52,Free Library,52
Human Relations Commission,2360285.0,34657.0,28031.0,0.0,0.0,0.0,2021,0.0,2422973.0,Commission on Human Relations,54,Human Relations,54
Human Services,31673433.0,129305230.0,2111970.0,0.0,0.0,0.0,2021,0.0,163090633.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,82018.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,82018.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,165635.0,10436.0,0.0,0.0,0.0,0.0,2021,0.0,176071.0,L&I: Board of Review,27,,27
Labor,2395467.0,357217.0,86420.0,0.0,0.0,0.0,2021,0.0,2839104.0,Labor,03,,03
Law,9520003.0,5309427.0,184676.0,0.0,0.0,0.0,2021,0.0,15014106.0,Law Department,44,Law,44
Licenses & Inspection,23970217.0,13447002.0,834475.0,0.0,0.0,0.0,2021,0.0,38251694.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,36119907.0,31588550.0,1556787.0,1350000.0,0.0,0.0,2021,0.0,70615244.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,50104181.0,0.0,0.0,0.0,0.0,2021,0.0,50104181.0,MDO: Legal Services,10-LS,,10
Mayor's Office,5775991.0,646260.0,41341.0,0.0,0.0,0.0,2021,0.0,6463592.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,100000.0,0.0,0.0,2021,0.0,100000.0,Mayor's Office: Scholarships,05-S,,05
Mural Arts Program,578952.0,1545610.0,0.0,0.0,0.0,0.0,2021,0.0,2124562.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,0.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,0.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,1546510.0,13930892.0,0.0,0.0,0.0,0.0,2021,0.0,15477402.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Children and Families,418820.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,418820.0,Office of Children and Families,66,OCF,66
Office of Community Empowerment and Opportunity,45000.0,0.0,0.0,0.0,0.0,0.0,2021,0.0,45000.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Office of Homeless Services,8068689.0,35593350.0,344127.0,32421.0,0.0,0.0,2021,0.0,44038587.0,Office of Homeless Services,24,OHS,24
Office of Human Resources,5290733.0,877570.0,69432.0,0.0,0.0,0.0,2021,0.0,6237735.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,22822147.0,46576598.0,6396428.0,0.0,0.0,0.0,2021,0.0,75795173.0,Office of Innovation and Technology,04,OIT,04
Office of Innovation and Technology-911,1341547.0,29159009.0,23064399.0,0.0,0.0,0.0,2021,0.0,53564955.0,OIT: 911,04-911,,04
Office of Property Assessment,12918061.0,2420632.0,762600.0,0.0,0.0,0.0,2021,0.0,16101293.0,Office of Property Assessment,59,OPA,59
Office of Sustainability,603814.0,423366.0,1000.0,0.0,0.0,175000.0,2021,0.0,1203180.0,Office of Sustainability,49,Sustainability,49
Office of the Chief Administrative Officer,4256565.0,2050549.0,26665.0,0.0,0.0,0.0,2021,0.0,6333779.0,Office of the Chief Administrative Officer,65,CAO,65
Office of the Inspector General,1472481.0,97975.0,5225.0,0.0,0.0,0.0,2021,0.0,1575681.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,46921787.0,4482142.0,2022225.0,1500000.0,0.0,0.0,2021,0.0,54926154.0,Department of Parks and Recreation,16,Parks & Recreation,16
Planning and Development,4834959.0,3619463.0,80761.0,0.0,0.0,0.0,2021,0.0,8535183.0,Department of Planning and Development,72,Planning & Development,72
Police,704077967.0,10135755.0,12794012.0,0.0,0.0,0.0,2021,0.0,727007734.0,Police Department,11,Police,11
Prisons,126599446.0,88351948.0,4016769.0,1201757.0,0.0,0.0,2021,0.0,220169920.0,Philadelphia Prison System,23,Prisons,23
Procurement,2436508.0,2283634.0,40194.0,0.0,0.0,0.0,2021,0.0,4760336.0,Procurement Department,38,Procurement,38
Public Health,57654465.0,90506143.0,6768973.0,0.0,0.0,4423404.0,2021,0.0,159352985.0,Department of Public Health,14,Public Health,14
Public Property,10101149.0,30549657.0,1338535.0,0.0,0.0,28235000.0,2021,0.0,70224341.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,84608000.0,0.0,0.0,0.0,0.0,2021,0.0,84608000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,25567715.0,0.0,0.0,0.0,0.0,2021,0.0,25567715.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,25447623.0,0.0,0.0,0.0,0.0,2021,0.0,25447623.0,Public Property: Utilities,20-U,,20
Records,3117312.0,743265.0,143758.0,0.0,0.0,0.0,2021,0.0,4004335.0,Department of Records,31,Records,31
Register of Wills,3956193.0,125000.0,140236.0,0.0,0.0,0.0,2021,0.0,4221429.0,Register of Wills,68,,68
Revenue,22648673.0,5787749.0,774976.0,0.0,0.0,0.0,2021,0.0,29211398.0,Department of Revenue,36,Revenue,36
Sheriff,25192450.0,1105267.0,498157.0,0.0,0.0,0.0,2021,0.0,26795874.0,Office of the Sheriff,70,Sheriff,70
Sinking Fund Commission (Debt Service),0.0,96918314.0,0.0,0.0,185714117.0,0.0,2021,0.0,282632431.0,Sinking Fund Commission,37,Sinking Fund,37
Streets,87283619.0,8050100.0,6172885.0,53171.0,0.0,0.0,2021,0.0,101559775.0,Streets Department,12,Streets,12
Streets-Disposal,0.0,51462580.0,0.0,0.0,0.0,0.0,2021,0.0,51462580.0,Streets: Disposal,12-D,,12
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2021,25000000.0,25000000.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2040000.0,0.0,0.0,2022,0.0,2040000.0,Art Museum,34,,34
Auditing (City Controller),9330839.0,497450.0,25000.0,0.0,0.0,0.0,2022,0.0,9853289.0,City Controller's Office,61,,61
Board of Ethics,915196.0,52500.0,7500.0,0.0,0.0,0.0,2022,0.0,975196.0,Board of Ethics,45,,45
Board of Revision of Taxes,997835.0,37900.0,17727.0,0.0,0.0,0.0,2022,0.0,1053462.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,8413534.0,6862101.0,2771217.0,0.0,0.0,0.0,2022,0.0,18046852.0,City Commissioner's Office,73,City Commissioners,73
City Council,15627138.0,2521885.0,528650.0,100.0,0.0,100.0,2022,100.0,18677973.0,City Council,01,,01
City Representative,0.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,0.0,Office of the City Representative,41,City Rep,41
City Treasurer,1395075.0,3323698.0,22224.0,0.0,0.0,0.0,2022,0.0,4740997.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,177148.0,29500.0,1094.0,0.0,0.0,0.0,2022,25000000.0,25207742.0,Civil Service Commission,55,,55
Commerce,3614341.0,10499099.0,26654.0,500000.0,0.0,0.0,2022,0.0,14640094.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2022,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,6015000.0,0.0,0.0,0.0,0.0,2022,0.0,6015000.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,36562904.0,3343738.0,525017.0,0.0,0.0,0.0,2022,0.0,40431659.0,District Attorney's Office,69,DAO,69
Finance,10185891.0,3475113.0,35616.0,16069700.0,0.0,11360000.0,2022,0.0,41126320.0,Office of the Director of Finance,35,Finance,35
Finance-Budget Stabilization,0.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,0.0,Finance: Budget Stabilization Reserve,35-BSR,,35
Finance-Community College Subsidy,0.0,0.0,0.0,48128075.0,0.0,0.0,2022,0.0,48128075.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1438592740.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,1438592740.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2022,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,49246000.0,0.0,0.0,2022,0.0,49246000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2022,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-Reg #32,2293165.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,2293165.0,Finance: Reg #32,35-R32,,35
Finance-School District Contribution,0.0,0.0,0.0,255953201.0,0.0,0.0,2022,0.0,255953201.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2022,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,332992022.0,6728143.0,11275064.0,0.0,0.0,10071000.0,2022,0.0,361066229.0,Fire Department,13,Fire,13
First Judicial District,105324122.0,8643039.0,2231868.0,0.0,0.0,0.0,2022,0.0,116199029.0,First Judicial District,84,FJD,84
Fleet Management,19260680.0,5401396.0,20684642.0,0.0,0.0,0.0,2022,0.0,45346718.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,0.0,9745852.0,0.0,0.0,0.0,2022,0.0,9745852.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,38171857.0,2772879.0,1842128.0,0.0,0.0,0.0,2022,0.0,42786864.0,The Free Library of Philadelphia,52,Free Library,52
Human Relations Commission,2325040.0,34657.0,28031.0,0.0,0.0,0.0,2022,0.0,2387728.0,Commission on Human Relations,54,Human Relations,54
Human Services,32182866.0,142585334.0,2111970.0,1393638.0,0.0,0.0,2022,0.0,178273808.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,82018.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,82018.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,165635.0,10436.0,0.0,0.0,0.0,0.0,2022,0.0,176071.0,L&I: Board of Review,27,,27
Labor,2939422.0,352817.0,21420.0,0.0,0.0,0.0,2022,0.0,3313659.0,Labor,03,,03
Law,13329167.0,5433427.0,184676.0,0.0,0.0,0.0,2022,0.0,18947270.0,Law Department,44,Law,44
Licenses & Inspection,24577968.0,13522002.0,834475.0,0.0,0.0,0.0,2022,0.0,38934445.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,43754013.0,74021183.0,4509265.0,3300000.0,0.0,0.0,2022,0.0,125584461.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,52404449.0,0.0,0.0,0.0,0.0,2022,0.0,52404449.0,MDO: Legal Services,10-LS,,10
Mayor's Office,5892600.0,780260.0,41341.0,0.0,0.0,0.0,2022,0.0,6714201.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,100000.0,0.0,0.0,2022,0.0,100000.0,Mayor's Office: Scholarships,05-S,,05
Mural Arts Program,586569.0,2065610.0,0.0,0.0,0.0,0.0,2022,0.0,2652179.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,0.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,0.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,2980922.0,20522810.0,43200.0,0.0,0.0,0.0,2022,0.0,23546932.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Children and Families,442000.0,0.0,0.0,0.0,0.0,0.0,2022,0.0,442000.0,Office of Children and Families,66,OCF,66
Office of Community Empowerment and Opportunity,45000.0,1464000.0,0.0,0.0,0.0,0.0,2022,0.0,1509000.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Office of Homeless Services,9307467.0,45637327.0,344127.0,32421.0,0.0,0.0,2022,0.0,55321342.0,Office of Homeless Services,24,OHS,24
Office of Human Resources,5223802.0,1177570.0,69432.0,0.0,0.0,0.0,2022,0.0,6470804.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,26789649.0,48768639.0,3229295.0,0.0,0.0,0.0,2022,0.0,78787583.0,Office of Innovation and Technology,04,OIT,04
Office of Innovation and Technology-911,1341547.0,21928631.0,8064399.0,0.0,0.0,0.0,2022,0.0,31334577.0,OIT: 911,04-911,,04
Office of Property Assessment,14395213.0,2026020.0,362600.0,0.0,0.0,0.0,2022,0.0,16783833.0,Office of Property Assessment,59,OPA,59
Office of Sustainability,722621.0,675966.0,1000.0,0.0,0.0,175000.0,2022,0.0,1574587.0,Office of Sustainability,49,Sustainability,49
Office of the Chief Administrative Officer,5062173.0,3865698.0,2016665.0,0.0,0.0,0.0,2022,0.0,10944536.0,Office of the Chief Administrative Officer,65,CAO,65
Office of the Inspector General,1504223.0,97975.0,5225.0,0.0,0.0,0.0,2022,0.0,1607423.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,52352786.0,5659542.0,2552225.0,2000000.0,0.0,0.0,2022,0.0,62564553.0,Department of Parks and Recreation,16,Parks & Recreation,16
Planning and Development,4873604.0,5619463.0,80761.0,6500000.0,0.0,0.0,2022,0.0,17073828.0,Department of Planning and Development,72,Planning & Development,72
Police,704349409.0,10418373.0,14579952.0,0.0,0.0,0.0,2022,0.0,729347734.0,Police Department,11,Police,11
Prisons,132739167.0,98210934.0,5499455.0,1201757.0,0.0,0.0,2022,0.0,237651313.0,Philadelphia Prison System,23,Prisons,23
Procurement,2648235.0,3395744.0,12359.0,0.0,0.0,0.0,2022,0.0,6056338.0,Procurement Department,38,Procurement,38
Public Health,59267291.0,95447448.0,7366053.0,0.0,0.0,923404.0,2022,0.0,163004196.0,Department of Public Health,14,Public Health,14
Public Property,10098527.0,35725814.0,1338535.0,0.0,0.0,26262470.0,2022,0.0,73425346.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,91214000.0,0.0,0.0,0.0,0.0,2022,0.0,91214000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,30631626.0,0.0,0.0,0.0,0.0,2022,0.0,30631626.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,24875748.0,0.0,0.0,0.0,0.0,2022,0.0,24875748.0,Public Property: Utilities,20-U,,20
Records,3009970.0,758985.0,143758.0,0.0,0.0,0.0,2022,0.0,3912713.0,Department of Records,31,Records,31
Register of Wills,3956193.0,185000.0,140236.0,0.0,0.0,0.0,2022,0.0,4281429.0,Register of Wills,68,,68
Revenue,20380548.0,5787749.0,774976.0,0.0,0.0,0.0,2022,0.0,26943273.0,Department of Revenue,36,Revenue,36
Sheriff,25192450.0,1105267.0,498157.0,0.0,0.0,0.0,2022,0.0,26795874.0,Office of the Sheriff,70,Sheriff,70
