full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation,report_quarter,report_fiscal_year,dept_major_code
46,2963046,45237,2022,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2022-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2022,15
30,2963046,40229,2022,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2022-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2022,15
56,3831785,21904,2019,Actual,Full Year,Office of the Chief Administrative,2019-06-30,Office of the Chief Administrative Officer,65,CAO,4,2022,65
77,5062173,8198,2022,Adopted Budget,Full Year,Office of the Chief Administrative,2022-06-30,Office of the Chief Administrative Officer,65,CAO,4,2022,65
72,4605680,698,2022,Target Budget,Full Year,Office of the Chief Administrative,2022-06-30,Office of the Chief Administrative Officer,65,CAO,4,2022,65
75,4605680,1342,2022,Current Projection,Full Year,Office of the Chief Administrative,2022-06-30,Office of the Chief Administrative Officer,65,CAO,4,2022,65
32,2318022,0,2019,Actual,Full Year,Office of Children and Families,2019-06-30,Office of Children and Families,66,OCF,4,2022,66
3,442000,0,2022,Adopted Budget,Full Year,Office of Children and Families,2022-06-30,Office of Children and Families,66,OCF,4,2022,66
3,447742,0,2022,Target Budget,Full Year,Office of Children and Families,2022-06-30,Office of Children and Families,66,OCF,4,2022,66
2,447742,0,2022,Current Projection,Full Year,Office of Children and Families,2022-06-30,Office of Children and Families,66,OCF,4,2022,66
151,9056465,201728,2019,Actual,Full Year,Office of Homeless Services,2019-06-30,Office of Homeless Services,24,OHS,4,2022,24
162,9307467,200500,2022,Adopted Budget,Full Year,Office of Homeless Services,2022-06-30,Office of Homeless Services,24,OHS,4,2022,24
162,9786985,145500,2022,Target Budget,Full Year,Office of Homeless Services,2022-06-30,Office of Homeless Services,24,OHS,4,2022,24
114,9786985,120570,2022,Current Projection,Full Year,Office of Homeless Services,2022-06-30,Office of Homeless Services,24,OHS,4,2022,24
77,4913051,45485,2019,Actual,Full Year,Office of Human Resources,2019-06-30,Office of Human Resources,56,OHR,4,2022,56
80,5223802,0,2022,Adopted Budget,Full Year,Office of Human Resources,2022-06-30,Office of Human Resources,56,OHR,4,2022,56
80,5426581,88000,2022,Target Budget,Full Year,Office of Human Resources,2022-06-30,Office of Human Resources,56,OHR,4,2022,56
73,5426581,94206,2022,Current Projection,Full Year,Office of Human Resources,2022-06-30,Office of Human Resources,56,OHR,4,2022,56
277,20875286,489644,2019,Actual,Full Year,Office of Innovation and Technology,2019-06-30,Office of Innovation and Technology,04,OIT,4,2022,04
364,28131196,418439,2022,Adopted Budget,Full Year,Office of Innovation and Technology,2022-06-30,Office of Innovation and Technology,04,OIT,4,2022,04
343,26710814,505439,2022,Target Budget,Full Year,Office of Innovation and Technology,2022-06-30,Office of Innovation and Technology,04,OIT,4,2022,04
300,26710814,579803,2022,Current Projection,Full Year,Office of Innovation and Technology,2022-06-30,Office of Innovation and Technology,04,OIT,4,2022,04
18,1415627,0,2019,Actual,Full Year,Office of the Inspector General,2019-06-30,Office of the Inspector General,48,OIG,4,2022,48
19,1504223,0,2022,Adopted Budget,Full Year,Office of the Inspector General,2022-06-30,Office of the Inspector General,48,OIG,4,2022,48
19,1478002,0,2022,Target Budget,Full Year,Office of the Inspector General,2022-06-30,Office of the Inspector General,48,OIG,4,2022,48
16,1478002,0,2022,Current Projection,Full Year,Office of the Inspector General,2022-06-30,Office of the Inspector General,48,OIG,4,2022,48
196,12500926,94062,2019,Actual,Full Year,Office of Property Assessment,2019-06-30,Office of Property Assessment,59,OPA,4,2022,59
223,14395213,110000,2022,Adopted Budget,Full Year,Office of Property Assessment,2022-06-30,Office of Property Assessment,59,OPA,4,2022,59
215,14835075,54000,2022,Target Budget,Full Year,Office of Property Assessment,2022-06-30,Office of Property Assessment,59,OPA,4,2022,59
177,14835075,107053,2022,Current Projection,Full Year,Office of Property Assessment,2022-06-30,Office of Property Assessment,59,OPA,4,2022,59
9,548133,139,2019,Actual,Full Year,Office of Sustainability,2019-06-30,Office of Sustainability,49,Sustainability,4,2022,49
12,722621,0,2022,Adopted Budget,Full Year,Office of Sustainability,2022-06-30,Office of Sustainability,49,Sustainability,4,2022,49
13,822993,0,2022,Target Budget,Full Year,Office of Sustainability,2022-06-30,Office of Sustainability,49,Sustainability,4,2022,49
11,822993,480,2022,Current Projection,Full Year,Office of Sustainability,2022-06-30,Office of Sustainability,49,Sustainability,4,2022,49
647,48579951,3538131,2019,Actual,Full Year,Parks and Recreation,2019-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2022,16
763,52352786,3116670,2022,Adopted Budget,Full Year,Parks and Recreation,2022-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2022,16
763,53257946,3416670,2022,Target Budget,Full Year,Parks and Recreation,2022-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2022,16
613,53257946,4105989,2022,Current Projection,Full Year,Parks and Recreation,2022-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2022,16
56,4695950,14817,2019,Actual,Full Year,Planning and Development,2019-06-30,Department of Planning and Development,72,Planning & Development,4,2022,72
62,4873604,0,2022,Adopted Budget,Full Year,Planning and Development,2022-06-30,Department of Planning and Development,72,Planning & Development,4,2022,72
62,5228518,24482,2022,Target Budget,Full Year,Planning and Development,2022-06-30,Department of Planning and Development,72,Planning & Development,4,2022,72
54,5228518,22401,2022,Current Projection,Full Year,Planning and Development,2022-06-30,Department of Planning and Development,72,Planning & Development,4,2022,72
7241,685445815,61647723,2019,Actual,Full Year,Police,2019-06-30,Police Department,11,Police,4,2022,11
7304,704349409,60033425,2022,Adopted Budget,Full Year,Police,2022-06-30,Police Department,11,Police,4,2022,11
7304,731221929,72833425,2022,Target Budget,Full Year,Police,2022-06-30,Police Department,11,Police,4,2022,11
6651,731221929,75904737,2022,Current Projection,Full Year,Police,2022-06-30,Police Department,11,Police,4,2022,11
2130,138537912,24169020,2019,Actual,Full Year,Prisons,2019-06-30,Philadelphia Prison System,23,Prisons,4,2022,23
2186,132739167,23725100,2022,Adopted Budget,Full Year,Prisons,2022-06-30,Philadelphia Prison System,23,Prisons,4,2022,23
2186,133890594,26225100,2022,Target Budget,Full Year,Prisons,2022-06-30,Philadelphia Prison System,23,Prisons,4,2022,23
1393,133890594,29907097,2022,Current Projection,Full Year,Prisons,2022-06-30,Philadelphia Prison System,23,Prisons,4,2022,23
41,2402513,5647,2019,Actual,Full Year,Procurement,2019-06-30,Procurement Department,38,Procurement,4,2022,38
42,2648235,0,2022,Adopted Budget,Full Year,Procurement,2022-06-30,Procurement Department,38,Procurement,4,2022,38
42,2777733,2000,2022,Target Budget,Full Year,Procurement,2022-06-30,Procurement Department,38,Procurement,4,2022,38
35,2777733,1962,2022,Current Projection,Full Year,Procurement,2022-06-30,Procurement Department,38,Procurement,4,2022,38
752,57173653,2346586,2019,Actual,Full Year,Public Health,2019-06-30,Department of Public Health,14,Public Health,4,2022,14
822,59267291,2505544,2022,Adopted Budget,Full Year,Public Health,2022-06-30,Department of Public Health,14,Public Health,4,2022,14
822,61762283,2255544,2022,Target Budget,Full Year,Public Health,2022-06-30,Department of Public Health,14,Public Health,4,2022,14
689,61762283,2428321,2022,Current Projection,Full Year,Public Health,2022-06-30,Department of Public Health,14,Public Health,4,2022,14
135,8875590,839027,2019,Actual,Full Year,Public Property,2019-06-30,Department of Public Property,20,Public Property,4,2022,20
156,10098527,230414,2022,Adopted Budget,Full Year,Public Property,2022-06-30,Department of Public Property,20,Public Property,4,2022,20
156,10548425,240414,2022,Target Budget,Full Year,Public Property,2022-06-30,Department of Public Property,20,Public Property,4,2022,20
133,10548425,232651,2022,Current Projection,Full Year,Public Property,2022-06-30,Department of Public Property,20,Public Property,4,2022,20
55,2983490,63145,2019,Actual,Full Year,Records,2019-06-30,Department of Records,31,Records,4,2022,31
54,3009970,37456,2022,Adopted Budget,Full Year,Records,2022-06-30,Department of Records,31,Records,4,2022,31
58,3259750,273656,2022,Target Budget,Full Year,Records,2022-06-30,Department of Records,31,Records,4,2022,31
54,3259750,282392,2022,Current Projection,Full Year,Records,2022-06-30,Department of Records,31,Records,4,2022,31
70,4262942,1488,2019,Actual,Full Year,Register of Wills,2019-06-30,Register of Wills,68,,4,2022,68
71,3956193,0,2022,Adopted Budget,Full Year,Register of Wills,2022-06-30,Register of Wills,68,,4,2022,68
71,4101028,6000,2022,Target Budget,Full Year,Register of Wills,2022-06-30,Register of Wills,68,,4,2022,68
67,4101028,5641,2022,Current Projection,Full Year,Register of Wills,2022-06-30,Register of Wills,68,,4,2022,68
405,22700386,367414,2019,Actual,Full Year,Revenue,2019-06-30,Department of Revenue,36,Revenue,4,2022,36
399,20380548,300000,2022,Adopted Budget,Full Year,Revenue,2022-06-30,Department of Revenue,36,Revenue,4,2022,36
399,21518547,200000,2022,Target Budget,Full Year,Revenue,2022-06-30,Department of Revenue,36,Revenue,4,2022,36
328,21518547,339671,2022,Current Projection,Full Year,Revenue,2022-06-30,Department of Revenue,36,Revenue,4,2022,36
355,27638571,6163832,2019,Actual,Full Year,Sheriff,2019-06-30,Office of the Sheriff,70,Sheriff,4,2022,70
428,25192450,2685042,2022,Adopted Budget,Full Year,Sheriff,2022-06-30,Office of the Sheriff,70,Sheriff,4,2022,70
428,26432510,3335042,2022,Target Budget,Full Year,Sheriff,2022-06-30,Office of the Sheriff,70,Sheriff,4,2022,70
343,26497890,4021949,2022,Current Projection,Full Year,Sheriff,2022-06-30,Office of the Sheriff,70,Sheriff,4,2022,70
1736,83603511,15557607,2019,Actual,Full Year,Streets,2019-06-30,Streets Department,12,Streets,4,2022,12
2045,90986330,11752509,2022,Adopted Budget,Full Year,Streets,2022-06-30,Streets Department,12,Streets,4,2022,12
2134,99375076,15652509,2022,Target Budget,Full Year,Streets,2022-06-30,Streets Department,12,Streets,4,2022,12
2072,99590918,17741782,2022,Current Projection,Full Year,Streets,2022-06-30,Streets Department,12,Streets,4,2022,12
109,7002686,37500,2022,Target Budget,YTD,Auditing,2022-03-31,City Controller's Office,61,,3,2022,61
109,7002686,56751,2022,Actual,YTD,Auditing,2022-03-31,City Controller's Office,61,,3,2022,61
135,9785988,50000,2022,Target Budget,Full Year,Auditing,2022-03-31,City Controller's Office,61,,3,2022,61
135,9785988,60000,2022,Current Projection,Full Year,Auditing,2022-03-31,City Controller's Office,61,,3,2022,61
9,587478,0,2022,Target Budget,YTD,Board of Ethics,2022-03-31,Board of Ethics,45,,3,2022,45
9,587478,0,2022,Actual,YTD,Board of Ethics,2022-03-31,Board of Ethics,45,,3,2022,45
10,938750,0,2022,Target Budget,Full Year,Board of Ethics,2022-03-31,Board of Ethics,45,,3,2022,45
10,938750,0,2022,Current Projection,Full Year,Board of Ethics,2022-03-31,Board of Ethics,45,,3,2022,45
14,707033,2250,2022,Target Budget,YTD,Board of Revision of Taxes,2022-03-31,Board of Revision of Taxes,63,BRT,3,2022,63
14,707033,1801,2022,Actual,YTD,Board of Revision of Taxes,2022-03-31,Board of Revision of Taxes,63,BRT,3,2022,63
16,1019348,3000,2022,Target Budget,Full Year,Board of Revision of Taxes,2022-03-31,Board of Revision of Taxes,63,BRT,3,2022,63
16,1019348,3000,2022,Current Projection,Full Year,Board of Revision of Taxes,2022-03-31,Board of Revision of Taxes,63,BRT,3,2022,63
118,5215836,790003,2022,Target Budget,YTD,City Commissioners,2022-03-31,City Commissioner's Office,73,City Commissioners,3,2022,73
118,5215836,709531,2022,Actual,YTD,City Commissioners,2022-03-31,City Commissioner's Office,73,City Commissioners,3,2022,73
106,10936150,1053337,2022,Target Budget,Full Year,City Commissioners,2022-03-31,City Commissioner's Office,73,City Commissioners,3,2022,73
106,10936150,1053337,2022,Current Projection,Full Year,City Commissioners,2022-03-31,City Commissioner's Office,73,City Commissioners,3,2022,73
178,10146786,0,2022,Target Budget,YTD,City Council,2022-03-31,City Council,01,,3,2022,01
178,10146786,0,2022,Actual,YTD,City Council,2022-03-31,City Council,01,,3,2022,01
188,15814053,0,2022,Target Budget,Full Year,City Council,2022-03-31,City Council,01,,3,2022,01
188,15853058,0,2022,Current Projection,Full Year,City Council,2022-03-31,City Council,01,,3,2022,01
0,0,0,2022,Target Budget,YTD,City Representative,2022-03-31,Office of the City Representative,41,City Rep,3,2022,41
0,0,0,2022,Actual,YTD,City Representative,2022-03-31,Office of the City Representative,41,City Rep,3,2022,41
0,0,0,2022,Target Budget,Full Year,City Representative,2022-03-31,Office of the City Representative,41,City Rep,3,2022,41
0,0,0,2022,Current Projection,Full Year,City Representative,2022-03-31,Office of the City Representative,41,City Rep,3,2022,41
17,979899,46551,2022,Target Budget,YTD,City Treasurer,2022-03-31,Office of the City Treasurer,40,City Treasurer,3,2022,40
17,979899,48408,2022,Actual,YTD,City Treasurer,2022-03-31,Office of the City Treasurer,40,City Treasurer,3,2022,40
18,1447348,62068,2022,Target Budget,Full Year,City Treasurer,2022-03-31,Office of the City Treasurer,40,City Treasurer,3,2022,40
18,1447348,62068,2022,Current Projection,Full Year,City Treasurer,2022-03-31,Office of the City Treasurer,40,City Treasurer,3,2022,40
2,97721,0,2022,Target Budget,YTD,Civil Service Commission,2022-03-31,Civil Service Commission,55,,3,2022,55
2,97721,0,2022,Actual,YTD,Civil Service Commission,2022-03-31,Civil Service Commission,55,,3,2022,55
2,179944,0,2022,Target Budget,Full Year,Civil Service Commission,2022-03-31,Civil Service Commission,55,,3,2022,55
2,179944,0,2022,Current Projection,Full Year,Civil Service Commission,2022-03-31,Civil Service Commission,55,,3,2022,55
31,1830006,3750,2022,Target Budget,YTD,Commerce,2022-03-31,Office of the Director of Commerce,42,Commerce,3,2022,42
31,1830006,0,2022,Actual,YTD,Commerce,2022-03-31,Office of the Director of Commerce,42,Commerce,3,2022,42
51,3681294,5000,2022,Target Budget,Full Year,Commerce,2022-03-31,Office of the Director of Commerce,42,Commerce,3,2022,42
51,3681294,0,2022,Current Projection,Full Year,Commerce,2022-03-31,Office of the Director of Commerce,42,Commerce,3,2022,42
521,29302807,123000,2022,Target Budget,YTD,District Attorney,2022-03-31,District Attorney's Office,69,DAO,3,2022,69
512,29302807,284198,2022,Actual,YTD,District Attorney,2022-03-31,District Attorney's Office,69,DAO,3,2022,69
540,38812427,164000,2022,Target Budget,Full Year,District Attorney,2022-03-31,District Attorney's Office,69,DAO,3,2022,69
540,38812427,164000,2022,Current Projection,Full Year,District Attorney,2022-03-31,District Attorney's Office,69,DAO,3,2022,69
118,7082179,103267,2022,Target Budget,YTD,Finance,2022-03-31,Office of the Director of Finance,35,Finance,3,2022,35
118,7082179,91910,2022,Actual,YTD,Finance,2022-03-31,Office of the Director of Finance,35,Finance,3,2022,35
129,10315325,137689,2022,Target Budget,Full Year,Finance,2022-03-31,Office of the Director of Finance,35,Finance,3,2022,35
129,10315325,137689,2022,Current Projection,Full Year,Finance,2022-03-31,Office of the Director of Finance,35,Finance,3,2022,35
0,1840134,0,2022,Target Budget,YTD,Finance Reg #32 Disability,2022-03-31,Finance: Reg #32,35-R32,,3,2022,35
0,1840134,0,2022,Actual,YTD,Finance Reg #32 Disability,2022-03-31,Finance: Reg #32,35-R32,,3,2022,35
0,2293165,0,2022,Target Budget,Full Year,Finance Reg #32 Disability,2022-03-31,Finance: Reg #32,35-R32,,3,2022,35
0,2293165,0,2022,Current Projection,Full Year,Finance Reg #32 Disability,2022-03-31,Finance: Reg #32,35-R32,,3,2022,35
2684,249079994,52338203,2022,Target Budget,YTD,Fire,2022-03-31,Fire Department,13,Fire,3,2022,13
2684,249079994,48253830,2022,Actual,YTD,Fire,2022-03-31,Fire Department,13,Fire,3,2022,13
2928,344579456,69784271,2022,Target Budget,Full Year,Fire,2022-03-31,Fire Department,13,Fire,3,2022,13
2928,344579456,65084271,2022,Current Projection,Full Year,Fire,2022-03-31,Fire Department,13,Fire,3,2022,13
1693,70678461,18630,2022,Target Budget,YTD,First Judicial District,2022-03-31,First Judicial District,84,FJD,3,2022,84
1693,70678461,5923,2022,Actual,YTD,First Judicial District,2022-03-31,First Judicial District,84,FJD,3,2022,84
1822,107950378,24840,2022,Target Budget,Full Year,First Judicial District,2022-03-31,First Judicial District,84,FJD,3,2022,84
