dept_name_raw,class_100,class_200,class_300_400,class_500,class_700,class_800,fiscal_year,class_900,total,abbreviation,dept_code,dept_name,dept_major_code
Fleet Management,17532835.0,5094239.0,22440314.0,15616.0,0.0,0.0,2018,0.0,45083004.0,Fleet,25,Office of Fleet Management,25
Fleet Management -Vehicle Lease/Purch.,0.0,4493243.0,14847574.0,0.0,0.0,0.0,2018,0.0,19340817.0,,25V,Fleet: Vehicle Lease/Purchases,25
Free Library,36929841.0,2155734.0,2301398.0,407756.0,0.0,0.0,2018,0.0,41794729.0,Free Library,52,The Free Library of Philadelphia,52
Human Relations Commission,2033062.0,34598.0,11971.0,0.0,0.0,0.0,2018,0.0,2079631.0,Human Relations,54,Commission on Human Relations,54
Human Services,30712077.0,76253919.0,1644282.0,12604.0,0.0,0.0,2018,0.0,108622882.0,DHS,22,Department of Human Services,22
L&I-Board of Building Standards,67339.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,67339.0,,29,L&I: Board of Building and Standards,29
L&I-Board of L&I Review,143207.0,9928.0,0.0,0.0,0.0,0.0,2018,0.0,153135.0,,27,L&I: Board of Review,27
Labor,1425750.0,9488.0,10263.0,0.0,0.0,0.0,2018,0.0,1445501.0,,03,Labor,03
Law,7978352.0,6598386.0,223774.0,0.0,0.0,0.0,2018,0.0,14800512.0,Law,44,Law Department,44
Licenses & Inspection,22292655.0,11560986.0,1362475.0,184263.0,0.0,0.0,2018,0.0,35400379.0,L&I,26,Department of Licenses and Inspections,26
Managing Director,20292249.0,22118399.0,845743.0,6699.0,0.0,0.0,2018,0.0,43263090.0,MDO,10,Managing Director's Office,10
Managing Director-Legal Services,0.0,48824041.0,0.0,0.0,0.0,0.0,2018,0.0,48824041.0,,10LS,MDO: Legal Services,10
Mayor's Office,3487719.0,590976.0,17765.0,1500.0,0.0,0.0,2018,0.0,4097960.0,Mayor,05,Mayor's Office,05
Mayor's Office - Scholarships,0.0,0.0,0.0,170500.0,0.0,0.0,2018,0.0,170500.0,,05S,Mayor's Office: Scholarships,05
Mural Arts Program,545525.0,1375615.0,0.0,0.0,0.0,0.0,2018,0.0,1921140.0,Mural Arts,50,Mural Arts Program,50
Office of Arts & Culture & the Creative Economy,274563.0,482053.0,5606.0,3370688.0,0.0,0.0,2018,0.0,4132910.0,Arts & Culture,58,"Office of Arts, Culture, and the Creative Economy",58
Office of Behavioral Health and Intellectual disAbility,1558164.0,13125510.0,0.0,0.0,0.0,0.0,2018,0.0,14683674.0,DBH/IDS,15,Behavioral Health and Intellectual Disability Services,15
Office of Community Empowerment and Opportunity,233263.0,1913500.0,0.0,0.0,0.0,0.0,2018,0.0,2146763.0,CEO,08,Mayor's Office of Community Empowerment and Opportunity,08
Office of Education,2215607.0,20742176.0,15348.0,99998.0,0.0,0.0,2018,0.0,23073129.0,OCF,66,Office of Children and Families,66
Office of Homeless Services,8685048.0,39045924.0,253494.0,32370.0,0.0,0.0,2018,0.0,48016836.0,OHS,24,Office of Homeless Services,24
Office of Human Resources,4766878.0,809279.0,50280.0,0.0,0.0,0.0,2018,0.0,5626437.0,OHR,56,Office of Human Resources,56
Office of Innovation and Technology,19828255.0,36828582.0,4866231.0,75000.0,0.0,0.0,2018,0.0,61598068.0,OIT,04,Office of Innovation and Technology,04
Office of Innovation and Technology-911,1024555.0,12117369.0,1606213.0,0.0,0.0,0.0,2018,0.0,14748137.0,,04911,OIT: 911,04
Office of Property Assessment,11852174.0,1234519.0,348065.0,0.0,0.0,0.0,2018,0.0,13434758.0,OPA,59,Office of Property Assessment,59
Office of Sustainability,498576.0,393120.0,16802.0,0.0,0.0,0.0,2018,0.0,908498.0,Sustainability,49,Office of Sustainability,49
Office of the Chief Administrative Officer,4045694.0,1795910.0,52426.0,0.0,0.0,0.0,2018,0.0,5894030.0,CAO,65,Office of the Chief Administrative Officer,65
Office of the Inspector General,1409169.0,72881.0,5209.0,0.0,0.0,0.0,2018,0.0,1487259.0,OIG,48,Office of the Inspector General,48
Parks and Recreation,47030321.0,9400752.0,2623116.0,5011875.0,0.0,0.0,2018,0.0,64066064.0,Parks & Recreation,16,Department of Parks and Recreation,16
Planning and Development,3894669.0,3341058.0,90768.0,890000.0,0.0,0.0,2018,0.0,8216495.0,Planning & Development,72,Department of Planning and Development,72
Police,670260752.0,7427351.0,13176270.0,21880475.0,0.0,0.0,2018,0.0,712744848.0,Police,11,Police Department,11
Prisons,149461785.0,102219139.0,4768862.0,2518610.0,0.0,0.0,2018,0.0,258968396.0,Prisons,23,Philadelphia Prison System,23
Procurement,2450043.0,2297951.0,41515.0,0.0,0.0,0.0,2018,0.0,4789509.0,Procurement,38,Procurement Department,38
Public Health,54999157.0,72749713.0,6951556.0,37422.0,0.0,500000.0,2018,0.0,135237848.0,Public Health,14,Department of Public Health,14
Public Property,8797024.0,29355183.0,1183997.0,612127.0,0.0,23128747.0,2018,0.0,63077078.0,Public Property,20,Department of Public Property,20
Public Property-SEPTA Subsidy,0.0,81946000.0,0.0,0.0,0.0,0.0,2018,0.0,81946000.0,,20SS,Public Property: SEPTA Subsidy,20
Public Property-Space Rentals,0.0,21553679.0,0.0,0.0,0.0,0.0,2018,0.0,21553679.0,,20SR,Public Property: Space Rentals,20
Public Property-Utilities,0.0,24580646.0,0.0,0.0,0.0,0.0,2018,0.0,24580646.0,,20U,Public Property: Utilities,20
Records,3004442.0,1280220.0,143620.0,1450.0,0.0,0.0,2018,0.0,4429732.0,Records,31,Department of Records,31
Register of Wills,4021761.0,75196.0,29905.0,0.0,0.0,0.0,2018,0.0,4126862.0,,68,Register of Wills,68
Revenue,21536327.0,7104902.0,663662.0,3250.0,0.0,0.0,2018,0.0,29308141.0,Revenue,36,Department of Revenue,36
Sheriff,27179518.0,717773.0,432285.0,102700.0,0.0,0.0,2018,0.0,28432276.0,Sheriff,70,Office of the Sheriff,70
Sinking Fund Commission (Debt Service),0.0,116708317.0,0.0,0.0,148795403.0,0.0,2018,0.0,265503720.0,Sinking Fund,37,Sinking Fund Commission,37
Streets,79636511.0,9149367.0,7714288.0,15973463.0,0.0,0.0,2018,0.0,112473629.0,Streets,12,Streets Department,12
Streets-Disposal,0.0,40077018.0,0.0,0.0,0.0,0.0,2018,0.0,40077018.0,,12D,Streets: Disposal,12
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2019,0.0,2550000.0,,34,Art Museum,34
Atwater Kent Museum,0.0,0.0,0.0,250000.0,0.0,0.0,2019,0.0,250000.0,Atwater Kent,18,Atwater Kent Museum,18
Auditing (City Controller),8650965.0,376030.0,24427.0,0.0,0.0,0.0,2019,0.0,9051422.0,,61,City Controller's Office,61
Board of Ethics,875033.0,43538.0,7067.0,0.0,0.0,0.0,2019,0.0,925638.0,,45,Board of Ethics,45
Board of Revision of Taxes,928286.0,34658.0,15408.0,0.0,0.0,0.0,2019,0.0,978352.0,BRT,63,Board of Revision of Taxes,63
City Commissioners,5830533.0,5028766.0,5270120.0,357500.0,0.0,0.0,2019,0.0,16486919.0,City Commissioners,73,City Commissioner's Office,73
City Council,14104805.0,1931455.0,499331.0,1740.0,0.0,0.0,2019,0.0,16537331.0,,01,City Council,01
City Representative,714833.0,306555.0,12712.0,0.0,0.0,0.0,2019,0.0,1034100.0,City Rep,41,Office of the City Representative,41
City Treasurer,1098380.0,535106.0,18925.0,0.0,0.0,0.0,2019,0.0,1652411.0,City Treasurer,40,Office of the City Treasurer,40
Civil Service Commission,168597.0,29500.0,400.0,0.0,0.0,0.0,2019,0.0,198497.0,,55,Civil Service Commission,55
Commerce,3028159.0,3793746.0,18398.0,500000.0,0.0,0.0,2019,0.0,7340303.0,Commerce,42,Office of the Director of Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2019,0.0,15000000.0,,42CC,Commerce: Convention Center Subsidy,42
Commerce-Economic Stimulus,0.0,21242883.0,0.0,0.0,0.0,0.0,2019,0.0,21242883.0,,42ES,Commerce: Economic Stimulus,42
District Attorney,34265564.0,3427641.0,1726611.0,2861279.0,0.0,0.0,2019,0.0,42281095.0,DAO,69,District Attorney's Office,69
Finance,7756138.0,2828025.0,73980.0,6531063.0,0.0,141193804.0,2019,0.0,158383010.0,Finance,35,Office of the Director of Finance,35
Finance-Budget Stabilization,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,,35BS,Finance: Budget Stabilization,35
Finance-Community College Subsidy,0.0,0.0,0.0,32409207.0,0.0,0.0,2019,0.0,32409207.0,,35CC,Finance: Community College Subsidy,35
Finance-Employee Benefits,1371066396.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,1371066396.0,,35EB,Finance: Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,,35HA,Finance: Hero Scholarship Awards,35
Finance-Indemnities,0.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,0.0,,35IN,Finance: Indemnities,35
Finance-Refunds,0.0,0.0,0.0,18667.0,0.0,0.0,2019,0.0,18667.0,,35R,Finance: Refunds,35
Finance-Reg #32,2413758.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,2413758.0,,35R32,Finance: Reg #32,35
Finance-School District Contribution,0.0,0.0,0.0,180870541.0,0.0,0.0,2019,0.0,180870541.0,,35SD,Finance: School District Contribution,35
Finance-Witness Fees,0.0,98988.0,0.0,0.0,0.0,0.0,2019,0.0,98988.0,,35WF,Finance: Witness Fees,35
Fire,283319650.0,6881741.0,10653351.0,557551.0,0.0,8259300.0,2019,0.0,309671593.0,Fire,13,Fire Department,13
First Judicial District,100719400.0,10285571.0,2231867.0,0.0,0.0,0.0,2019,0.0,113236838.0,FJD,84,First Judicial District,84
Fleet Management,18501080.0,5674493.0,22820417.0,10000.0,0.0,0.0,2019,0.0,47005990.0,Fleet,25,Office of Fleet Management,25
Fleet Management -Vehicle Lease/Purch.,0.0,0.0,17297617.0,0.0,0.0,0.0,2019,0.0,17297617.0,,25V,Fleet: Vehicle Lease/Purchases,25
Free Library,38004616.0,2289223.0,2302657.0,0.0,0.0,0.0,2019,0.0,42596496.0,Free Library,52,The Free Library of Philadelphia,52
Human Relations Commission,2071428.0,33162.0,22666.0,0.0,0.0,0.0,2019,0.0,2127256.0,Human Relations,54,Commission on Human Relations,54
Human Services,22738842.0,82756805.0,1758129.0,193679.0,0.0,0.0,2019,0.0,107447455.0,DHS,22,Department of Human Services,22
L&I-Board of Building Standards,83562.0,0.0,0.0,0.0,0.0,0.0,2019,0.0,83562.0,,29,L&I: Board of Building and Standards,29
L&I-Board of L&I Review,129561.0,10436.0,0.0,0.0,0.0,0.0,2019,0.0,139997.0,,27,L&I: Board of Review,27
Labor,1586766.0,171473.0,11292.0,0.0,0.0,0.0,2019,0.0,1769531.0,,03,Labor,03
Law,8802032.0,6424340.0,236447.0,0.0,0.0,0.0,2019,0.0,15462819.0,Law,44,Law Department,44
Licenses & Inspection,23626633.0,13464166.0,932312.0,288595.0,0.0,0.0,2019,0.0,38311706.0,L&I,26,Department of Licenses and Inspections,26
Managing Director,20519487.0,23689437.0,837796.0,258205.0,0.0,0.0,2019,0.0,45304925.0,MDO,10,Managing Director's Office,10
Managing Director-Legal Services,0.0,51574391.0,0.0,0.0,0.0,0.0,2019,0.0,51574391.0,,10LS,MDO: Legal Services,10
Mayor's Office,4779593.0,641167.0,14978.0,0.0,0.0,0.0,2019,0.0,5435738.0,Mayor,05,Mayor's Office,05
Mayor's Office - Scholarships,0.0,0.0,0.0,181000.0,0.0,0.0,2019,0.0,181000.0,,05S,Mayor's Office: Scholarships,05
Mural Arts Program,587931.0,1779296.0,0.0,0.0,0.0,0.0,2019,0.0,2367227.0,Mural Arts,50,Mural Arts Program,50
Office of Arts & Culture & the Creative Economy,453399.0,481065.0,5298.0,3370688.0,0.0,0.0,2019,0.0,4310450.0,Arts & Culture,58,"Office of Arts, Culture, and the Creative Economy",58
Office of Behavioral Health and Intellectual disAbility,1580748.0,15534786.0,0.0,0.0,0.0,0.0,2019,0.0,17115534.0,DBH/IDS,15,Behavioral Health and Intellectual Disability Services,15
Office of Children and Families,2318022.0,23777911.0,18986.0,26530.0,0.0,0.0,2019,0.0,26141449.0,OCF,66,Office of Children and Families,66
Office of Community Empowerment and Opportunity,90000.0,-1750.0,0.0,0.0,0.0,0.0,2019,0.0,88250.0,CEO,08,Mayor's Office of Community Empowerment and Opportunity,08
Office of Homeless Services,9056465.0,47319839.0,336903.0,56382.0,0.0,0.0,2019,0.0,56769589.0,OHS,24,Office of Homeless Services,24
Office of Human Resources,4913051.0,707646.0,50356.0,24000.0,0.0,0.0,2019,0.0,5695053.0,OHR,56,Office of Human Resources,56
Office of Innovation and Technology,19846610.0,39982188.0,5855613.0,25000.0,0.0,0.0,2019,0.0,65709411.0,OIT,04,Office of Innovation and Technology,04
Office of Innovation and Technology-911,1028676.0,10378486.0,1488301.0,0.0,0.0,0.0,2019,0.0,12895463.0,,04911,OIT: 911,04
Office of Property Assessment,12500926.0,991148.0,442723.0,0.0,0.0,0.0,2019,0.0,13934797.0,OPA,59,Office of Property Assessment,59
Office of Sustainability,548133.0,390326.0,17219.0,0.0,0.0,0.0,2019,0.0,955678.0,Sustainability,49,Office of Sustainability,49
Office of the Chief Administrative Officer,3831785.0,2151907.0,12730.0,0.0,0.0,0.0,2019,0.0,5996422.0,CAO,65,Office of the Chief Administrative Officer,65
Office of the Inspector General,1415627.0,93079.0,5147.0,0.0,0.0,0.0,2019,0.0,1513853.0,OIG,48,Office of the Inspector General,48
Parks and Recreation,48579951.0,9632966.0,2745309.0,4636049.0,0.0,1550000.0,2019,0.0,67144275.0,Parks & Recreation,16,Department of Parks and Recreation,16
Planning and Development,4695950.0,3740958.0,54003.0,3990780.0,0.0,0.0,2019,0.0,12481691.0,Planning & Development,72,Department of Planning and Development,72
Police,685445815.0,7710091.0,13494447.0,21254586.0,0.0,0.0,2019,0.0,727904939.0,Police,11,Police Department,11
Prisons,138537912.0,92504851.0,4331144.0,1668749.0,0.0,0.0,2019,0.0,237042656.0,Prisons,23,Philadelphia Prison System,23
Procurement,2402513.0,2605252.0,18118.0,0.0,0.0,0.0,2019,0.0,5025883.0,Procurement,38,Procurement Department,38
Public Health,57173653.0,72930947.0,7382017.0,697049.0,0.0,4500000.0,2019,0.0,142683666.0,Public Health,14,Department of Public Health,14
Public Property,8875590.0,33313742.0,1025176.0,659401.0,0.0,27678626.0,2019,0.0,71552535.0,Public Property,20,Department of Public Property,20
Public Property-SEPTA Subsidy,0.0,84608000.0,0.0,0.0,0.0,0.0,2019,0.0,84608000.0,,20SS,Public Property: SEPTA Subsidy,20
Public Property-Space Rentals,0.0,20912273.0,0.0,0.0,0.0,0.0,2019,0.0,20912273.0,,20SR,Public Property: Space Rentals,20
Public Property-Utilities,0.0,25108810.0,0.0,0.0,0.0,0.0,2019,0.0,25108810.0,,20U,Public Property: Utilities,20
Records,2983490.0,1164571.0,233688.0,0.0,0.0,0.0,2019,0.0,4381749.0,Records,31,Department of Records,31
Register of Wills,4262942.0,82583.0,23706.0,0.0,0.0,0.0,2019,0.0,4369231.0,,68,Register of Wills,68
Revenue,22700386.0,7706845.0,887779.0,328357.0,0.0,0.0,2019,0.0,31623367.0,Revenue,36,Department of Revenue,36
Sheriff,27638571.0,613827.0,650117.0,250743.0,0.0,0.0,2019,0.0,29153258.0,Sheriff,70,Office of the Sheriff,70
Sinking Fund Commission (Debt Service),0.0,97208487.0,0.0,0.0,159786966.0,0.0,2019,0.0,256995453.0,Sinking Fund,37,Sinking Fund Commission,37
Streets,83603511.0,5988310.0,7400620.0,14942017.0,0.0,0.0,2019,0.0,111934458.0,Streets,12,Streets Department,12
Streets-Disposal,0.0,47536717.0,0.0,0.0,0.0,0.0,2019,0.0,47536717.0,,12D,Streets: Disposal,12
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2020,0.0,2550000.0,,34,Art Museum,34
Auditing (City Controller),9466389.0,496971.0,20603.0,0.0,0.0,0.0,2020,0.0,9983963.0,,61,City Controller's Office,61
Board of Ethics,922164.0,42474.0,4112.0,0.0,0.0,0.0,2020,0.0,968750.0,,45,Board of Ethics,45
Board of Revision of Taxes,1044789.0,39013.0,22571.0,0.0,0.0,0.0,2020,0.0,1106373.0,BRT,63,Board of Revision of Taxes,63
City Commissioners,7075077.0,5648640.0,1459681.0,0.0,0.0,0.0,2020,0.0,14183398.0,City Commissioners,73,City Commissioner's Office,73
City Council,14433197.0,2444348.0,528131.0,793.0,0.0,0.0,2020,0.0,17406469.0,,01,City Council,01
City Representative,683372.0,320942.0,24746.0,0.0,0.0,0.0,2020,0.0,1029060.0,City Rep,41,Office of the City Representative,41
City Treasurer,1268936.0,180610.0,6762.0,0.0,0.0,0.0,2020,0.0,1456308.0,City Treasurer,40,Office of the City Treasurer,40
Civil Service Commission,160826.0,29500.0,500.0,0.0,0.0,0.0,2020,0.0,190826.0,,55,Civil Service Commission,55
Commerce,3453180.0,6252079.0,21871.0,500000.0,0.0,0.0,2020,0.0,10227130.0,Commerce,42,Office of the Director of Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2020,0.0,15000000.0,,42CC,Commerce: Convention Center Subsidy,42
Commerce-Economic Stimulus,0.0,5654666.0,0.0,0.0,0.0,0.0,2020,0.0,5654666.0,,42ES,Commerce: Economic Stimulus,42
District Attorney,38029618.0,3702006.0,636277.0,2913759.0,0.0,0.0,2020,0.0,45281660.0,DAO,69,District Attorney's Office,69
Finance,9222201.0,3044069.0,46241.0,5690466.0,0.0,81285000.0,2020,0.0,99287977.0,Finance,35,Office of the Director of Finance,35
Finance-Budget Stabilization,0.0,0.0,0.0,0.0,0.0,34276000.0,2020,0.0,34276000.0,,35BS,Finance: Budget Stabilization,35
Finance-Community College Subsidy,0.0,0.0,0.0,36059207.0,0.0,0.0,2020,0.0,36059207.0,,35CC,Finance: Community College Subsidy,35
Finance-Employee Benefits,1363379633.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,1363379633.0,,35EB,Finance: Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,0.0,,35HA,Finance: Hero Scholarship Awards,35
Finance-Indemnities,0.0,0.0,0.0,7238981.0,0.0,0.0,2020,0.0,7238981.0,,35IN,Finance: Indemnities,35
Finance-Refunds,0.0,0.0,0.0,11660.0,0.0,0.0,2020,0.0,11660.0,,35R,Finance: Refunds,35
Finance-Reg #32,1092451.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,1092451.0,,35R32,Finance: Reg #32,35
Finance-School District Contribution,0.0,0.0,0.0,227106410.0,0.0,0.0,2020,0.0,227106410.0,,35SD,Finance: School District Contribution,35
Finance-Witness Fees,0.0,94904.0,0.0,0.0,0.0,0.0,2020,0.0,94904.0,,35WF,Finance: Witness Fees,35
Fire,303857650.0,6724552.0,10202716.0,789591.0,0.0,9325000.0,2020,0.0,330899509.0,Fire,13,Fire Department,13
First Judicial District,103276427.0,11060993.0,2224626.0,14482.0,0.0,0.0,2020,0.0,116576528.0,FJD,84,First Judicial District,84
Fleet Management,18563332.0,5379360.0,22130802.0,500.0,0.0,0.0,2020,0.0,46073994.0,Fleet,25,Office of Fleet Management,25
Fleet Management -Vehicle Lease/Purch.,0.0,0.0,18274884.0,0.0,0.0,0.0,2020,0.0,18274884.0,,25V,Fleet: Vehicle Lease/Purchases,25
Free Library,41221658.0,2799033.0,2248160.0,0.0,0.0,0.0,2020,0.0,46268851.0,Free Library,52,The Free Library of Philadelphia,52
Human Relations Commission,2286672.0,24037.0,21991.0,0.0,0.0,0.0,2020,0.0,2332700.0,Human Relations,54,Commission on Human Relations,54
Human Services,22404173.0,88609393.0,1391352.0,139055.0,0.0,0.0,2020,0.0,112543973.0,DHS,22,Department of Human Services,22
L&I-Board of Building Standards,79592.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,79592.0,,29,L&I: Board of Building and Standards,29
L&I-Board of L&I Review,126329.0,10436.0,0.0,0.0,0.0,0.0,2020,0.0,136765.0,,27,L&I: Board of Review,27
Labor,1945732.0,260157.0,11351.0,0.0,0.0,0.0,2020,0.0,2217240.0,,03,Labor,03
Law,9733493.0,6559550.0,234599.0,45000.0,0.0,0.0,2020,0.0,16572642.0,Law,44,Law Department,44
Licenses & Inspection,24986716.0,12635533.0,996326.0,275744.0,0.0,0.0,2020,0.0,38894319.0,L&I,26,Department of Licenses and Inspections,26
Managing Director,40052290.0,47514026.0,16807137.0,603507.0,0.0,1947849.0,2020,0.0,106924809.0,MDO,10,Managing Director's Office,10
Managing Director-Legal Services,0.0,50938541.0,0.0,0.0,0.0,0.0,2020,0.0,50938541.0,,10LS,MDO: Legal Services,10
Mayor's Office,5526098.0,586190.0,24441.0,500.0,0.0,0.0,2020,0.0,6137229.0,Mayor,05,Mayor's Office,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2020,0.0,200000.0,,05S,Mayor's Office: Scholarships,05
Mural Arts Program,598178.0,1531934.0,0.0,0.0,0.0,0.0,2020,0.0,2130112.0,Mural Arts,50,Mural Arts Program,50
Office of Arts & Culture & the Creative Economy,544982.0,203114.0,6645.0,3620688.0,0.0,0.0,2020,0.0,4375429.0,Arts & Culture,58,"Office of Arts, Culture, and the Creative Economy",58
Office of Behavioral Health and Intellectual disAbility,1550431.0,14360976.0,0.0,0.0,0.0,0.0,2020,0.0,15911407.0,DBH/IDS,15,Behavioral Health and Intellectual Disability Services,15
Office of Children and Families,2789271.0,38791702.0,7857.0,1500000.0,0.0,0.0,2020,0.0,43088830.0,OCF,66,Office of Children and Families,66
Office of Community Empowerment and Opportunity,90000.0,0.0,0.0,500.0,0.0,0.0,2020,0.0,90500.0,CEO,08,Mayor's Office of Community Empowerment and Opportunity,08
Office of Homeless Services,9589667.0,50185972.0,319592.0,17806.0,0.0,0.0,2020,0.0,60113037.0,OHS,24,Office of Homeless Services,24
Office of Human Resources,5185267.0,730911.0,49023.0,0.0,0.0,0.0,2020,0.0,5965201.0,OHR,56,Office of Human Resources,56
Office of Innovation and Technology,22772627.0,47254784.0,5948249.0,1970.0,0.0,0.0,2020,0.0,75977630.0,OIT,04,Office of Innovation and Technology,04
Office of Innovation and Technology-911,1376075.0,14374528.0,4166166.0,0.0,0.0,0.0,2020,0.0,19916769.0,,04911,OIT: 911,04
Office of Property Assessment,13142246.0,1396124.0,173051.0,0.0,0.0,0.0,2020,0.0,14711421.0,OPA,59,Office of Property Assessment,59
Office of Sustainability,566858.0,391710.0,16945.0,0.0,0.0,250000.0,2020,0.0,1225513.0,Sustainability,49,Office of Sustainability,49
Office of the Chief Administrative Officer,4435378.0,2315960.0,13507.0,0.0,0.0,0.0,2020,0.0,6764845.0,CAO,65,Office of the Chief Administrative Officer,65
Office of the Inspector General,1397115.0,95353.0,4799.0,0.0,0.0,0.0,2020,0.0,1497267.0,OIG,48,Office of the Inspector General,48
Parks and Recreation,50465519.0,6885094.0,2621266.0,4997411.0,0.0,0.0,2020,0.0,64969290.0,Parks & Recreation,16,Department of Parks and Recreation,16
Planning and Development,4778297.0,7028904.0,95208.0,6350000.0,0.0,0.0,2020,0.0,18252409.0,Planning & Development,72,Department of Planning and Development,72
Police,736072678.0,9674616.0,12475884.0,16175422.0,0.0,0.0,2020,0.0,774398600.0,Police,11,Police Department,11
Prisons,137253128.0,101017698.0,4347922.0,1379914.0,0.0,0.0,2020,0.0,243998662.0,Prisons,23,Philadelphia Prison System,23
Procurement,2519208.0,2547204.0,17843.0,0.0,0.0,0.0,2020,0.0,5084255.0,Procurement,38,Procurement Department,38
Public Health,60130461.0,96118606.0,7819770.0,4944.0,0.0,4500000.0,2020,0.0,168573781.0,Public Health,14,Department of Public Health,14
Public Property,8610609.0,35822167.0,1044238.0,211400.0,0.0,23169407.0,2020,0.0,68857821.0,Public Property,20,Department of Public Property,20
Public Property-SEPTA Subsidy,0.0,86290000.0,0.0,0.0,0.0,0.0,2020,0.0,86290000.0,,20SS,Public Property: SEPTA Subsidy,20
Public Property-Space Rentals,0.0,26086731.0,0.0,0.0,0.0,0.0,2020,0.0,26086731.0,,20SR,Public Property: Space Rentals,20
Public Property-Utilities,0.0,28681562.0,0.0,0.0,0.0,0.0,2020,0.0,28681562.0,,20U,Public Property: Utilities,20
Records,2995101.0,994452.0,230196.0,1450.0,0.0,0.0,2020,0.0,4221199.0,Records,31,Department of Records,31
Register of Wills,4523524.0,237805.0,130301.0,0.0,0.0,0.0,2020,0.0,4891630.0,,68,Register of Wills,68
Revenue,23489160.0,5445679.0,1081244.0,305791.0,0.0,0.0,2020,0.0,30321874.0,Revenue,36,Department of Revenue,36
Sheriff,28049726.0,776791.0,682442.0,771500.0,0.0,0.0,2020,0.0,30280459.0,Sheriff,70,Office of the Sheriff,70
Sinking Fund Commission (Debt Service),0.0,107127786.0,0.0,0.0,159226532.0,0.0,2020,0.0,266354318.0,Sinking Fund,37,Sinking Fund Commission,37
Streets,90344142.0,4556444.0,7050699.0,23064363.0,0.0,0.0,2020,0.0,125015648.0,Streets,12,Streets Department,12
Streets-Disposal,0.0,49829681.0,0.0,0.0,0.0,0.0,2020,0.0,49829681.0,,12D,Streets: Disposal,12
